97070694,1665482040947173,1,1,97070694,N,1349969046706578703,1000000023100762,6994,S,28425,350
97070695,1665482040947174,1,1,97070695,M,1349969046709898088,1000000023099713,5900,B,77960,6000
97070696,1665482040947175,1,1,97070696,N,1349969046710034965,1000000023100763,11155,B,46300,2
97070697,1665482040947176,1,1,97070697,T,1349969046712496724,1000000023100764,1000000023096520,3149,56985,1
97070698,1665482040947178,1,1,97070698,N,1349969046712590731,1000000023100765,3149,S,57010,6
97070699,1665482040947181,1,1,97070699,M,1349969046712673622,1000000023098040,3149,S,56985,24
97070700,1665482040947224,1,1,97070700,M,1349969046712748697,1000000023100765,3149,S,57000,6
97070701,1665482040947297,1,1,97070701,M,1349969046712820062,1000000023098039,3149,B,56925,32
97070702,1665482040947378,1,1,97070702,M,1349969046712903067,1000000023099985,3149,B,56420,110
97070703,1665482040947394,1,1,97070703,N,1349969046712912018,1000000023100766,383,S,10265,6
97070704,1665482040947400,1,1,97070704,M,1349969046712912018,1000000023100766,383,S,10265,59
97070705,1665482040947402,1,1,97070705,T,1349969046712912018,1000000023085526,1000000023100766,383,10265,59
97070706,1665482040947472,1,1,97070706,M,1349969046712995467,1000000023096531,383,S,10285,124
97070707,1665482040947564,1,1,97070707,M,1349969046713088133,1000000023084285,383,B,10265,88
97070708,1665482040949288,1,1,97070708,N,1349969046714810685,1000000023100767,11373,B,26855,3
97070709,1665482040950657,1,1,97070709,M,1349969046716166408,1000000022965369,24403,S,15885,55
97070710,1665482040950662,1,1,97070710,T,1349969046716166408,1000000023098915,1000000022965369,24403,15885,50
97070711,1665482040950746,1,1,97070711,N,1349969046716271010,1000000023100768,24403,B,15820,114
97070712,1665482040950755,1,1,97070712,M,1349969046716280525,1000000023085236,24403,B,15835,194
97070713,1665482040950771,1,1,97070713,M,1349969046716297678,1000000023081800,24403,S,15880,56
97070714,1665482040950833,1,1,97070714,M,1349969046716358742,1000000023081803,24403,S,15920,200
97070715,1665482040950912,1,1,97070715,M,1349969046716437860,1000000023090706,24403,S,16040,114
97070716,1665482040950987,1,1,97070716,M,1349969046716513179,1000000023085236,24403,B,15865,195
97070717,1665482040950997,1,1,97070717,M,1349969046716522276,1000000023081803,24403,S,15925,195
97070718,1665482040951008,1,1,97070718,M,1349969046716532694,1000000023081800,24403,S,15895,227
97070719,1665482040951067,1,1,97070719,M,1349969046716592822,1000000023100768,24403,B,15835,114
97070720,1665482040951076,1,1,97070720,M,1349969046716601207,1000000023085531,24403,B,15870,16
97070721,1665482040951152,1,1,97070721,M,1349969046716675698,1000000023085531,24403,B,15860,16
97070722,1665482040951157,1,1,97070722,M,1349969046716677933,1000000023074809,24403,B,15875,80
97070723,1665482040951229,1,1,97070723,M,1349969046716755967,1000000023085531,24403,B,15870,16
97070724,1665482040952282,1,1,97070724,N,1349969046717803553,1000000023100769,637,B,31700,60
97070725,1665482040953302,1,1,97070725,X,1349969046718828637,1000000023100346,17279,B,27950,12
97070726,1665482040953313,1,1,97070726,X,1349969046718839317,1000000023100347,17279,B,27935,12
97070727,1665482040953325,1,1,97070727,X,1349969046718851472,1000000023100348,17279,B,27920,12
97070728,1665482040953331,1,1,97070728,X,1349969046718858924,1000000023100349,17279,B,27905,12
97070729,1665482040953345,1,1,97070729,X,1349969046718872020,1000000023100350,17279,B,27890,12
97070730,1665482040953364,1,1,97070730,X,1349969046718890011,1000000023100351,17279,B,27875,12
97070731,1665482040953368,1,1,97070731,X,1349969046718892510,1000000023100352,17279,B,27860,12
97070732,1665482040953373,1,1,97070732,X,1349969046718894453,1000000023100353,17279,B,27845,12
97070733,1665482040953378,1,1,97070733,X,1349969046718895943,1000000023100354,17279,B,27830,12
97070734,1665482040953383,1,1,97070734,X,1349969046718904418,1000000023100380,17279,B,27815,19
97070735,1665482040953489,1,1,97070735,X,1349969046719014261,1000000023100177,15254,S,154915,2
97070736,1665482040953495,1,1,97070736,X,1349969046719017931,1000000023100178,15254,S,154975,2
97070737,1665482040953499,1,1,97070737,X,1349969046719020908,1000000023100179,15254,S,155035,2
97070738,1665482040953505,1,1,97070738,X,1349969046719026677,1000000023100183,15254,S,154855,2
97070739,1665482040953566,1,1,97070739,N,1349969046719091273,1000000023100770,15254,S,154595,104
97070740,1665482040953573,1,1,97070740,N,1349969046719097151,1000000023100771,15254,S,154690,1
97070741,1665482040953578,1,1,97070741,M,1349969046719099497,1000000019504515,15254,S,155595,63
97070742,1665482040953598,1,1,97070742,M,1349969046719123619,1000000022287800,15254,S,155595,63
97070743,1665482040953620,1,1,97070743,X,1349969046719143196,1000000022642042,5378,S,63925,3
97070744,1665482040953627,1,1,97070744,X,1349969046719149762,1000000022735964,5378,S,63835,1
97070745,1665482040953632,1,1,97070745,X,1349969046719151725,1000000022053713,5378,S,64075,8
97070746,1665482040953636,1,1,97070746,X,1349969046719153450,1000000022579392,5378,S,63955,3
97070747,1665482040953642,1,1,97070747,X,1349969046719156944,1000000022668921,5378,S,63895,1
97070748,1665482040953647,1,1,97070748,X,1349969046719170637,1000000022668925,5378,S,63865,1
97070749,1665482040953652,1,1,97070749,X,1349969046719174474,1000000022183728,5378,S,63985,9
97070750,1665482040953657,1,1,97070750,X,1349969046719184535,1000000022957101,14501,B,311125,2
97070751,1665482040953663,1,1,97070751,X,1349969046719188433,1000000022759076,14501,B,311285,2
97070752,1665482040953668,1,1,97070752,X,1349969046719190471,1000000022696927,14501,B,310565,2
97070753,1665482040953681,1,1,97070753,X,1349969046719206505,1000000023100016,15254,B,154420,1
97070754,1665482040953704,1,1,97070754,X,1349969046719231375,1000000023099879,15254,B,154425,1
97070755,1665482040953710,1,1,97070755,X,1349969046719234294,1000000022696947,14501,B,310645,2
97070756,1665482040953714,1,1,97070756,M,1349969046719236445,1000000023088671,15254,S,154595,12
